,image-name,label,label-name,image-array
1455,827.jpg,11,bamboo-3,"[[[0.2        0.2509804  0.28235295]
  [0.20392157 0.25490198 0.28627452]
  [0.22352941 0.27450982 0.30588236]
  ...
  [0.38039216 0.43137255 0.46666667]
  [0.36078432 0.4117647  0.44705883]
  [0.34509805 0.39607844 0.43137255]]

 [[0.2        0.2509804  0.28235295]
  [0.20392157 0.25490198 0.28627452]
  [0.22352941 0.27450982 0.30588236]
  ...
  [0.39607844 0.44705883 0.48235294]
  [0.37254903 0.42352942 0.45882353]
  [0.35686275 0.40784314 0.44313726]]

 [[0.2        0.2509804  0.28235295]
  [0.20392157 0.25490198 0.28627452]
  [0.22352941 0.27450982 0.30588236]
  ...
  [0.41960785 0.47058824 0.5058824 ]
  [0.39215687 0.44313726 0.47843137]
  [0.3764706  0.42745098 0.4627451 ]]

 ...

 [[0.39607844 0.42745098 0.4392157 ]
  [0.4        0.43137255 0.44313726]
  [0.40392157 0.43529412 0.44705883]
  ...
  [0.2509804  0.2901961  0.29803923]
  [0.23921569 0.2784314  0.28627452]
  [0.22745098 0.26666668 0.27450982]]

 [[0.38431373 0.41568628 0.42745098]
  [0.3882353  0.41960785 0.43137255]
  [0.39215687 0.41960785 0.44313726]
  ...
  [0.23921569 0.2784314  0.28627452]
  [0.22745098 0.26666668 0.27450982]
  [0.21568628 0.25490198 0.2627451 ]]

 [[0.38039216 0.4117647  0.42352942]
  [0.38431373 0.41568628 0.42745098]
  [0.3882353  0.41568628 0.4392157 ]
  ...
  [0.23529412 0.27450982 0.28235295]
  [0.22352941 0.2627451  0.27058825]
  [0.21176471 0.2509804  0.25882354]]]"
1456,828.jpg,12,bamboo-4,"[[[0.30980393 0.34901962 0.3882353 ]
  [0.32156864 0.36078432 0.4       ]
  [0.32941177 0.36862746 0.40784314]
  ...
  [0.29803923 0.34901962 0.38039216]
  [0.2784314  0.32941177 0.36078432]
  [0.26666668 0.31764707 0.34901962]]

 [[0.3137255  0.3529412  0.39215687]
  [0.32156864 0.36078432 0.4       ]
  [0.32941177 0.36862746 0.40784314]
  ...
  [0.3137255  0.3647059  0.39607844]
  [0.29411766 0.34509805 0.3764706 ]
  [0.28235295 0.33333334 0.3647059 ]]

 [[0.30980393 0.34901962 0.3882353 ]
  [0.32156864 0.36078432 0.4       ]
  [0.32941177 0.36862746 0.40784314]
  ...
  [0.34117648 0.39215687 0.42352942]
  [0.32156864 0.37254903 0.40392157]
  [0.30588236 0.35686275 0.3882353 ]]

 ...

 [[0.4627451  0.50980395 0.47058824]
  [0.4627451  0.50980395 0.47058824]
  [0.46666667 0.5137255  0.4745098 ]
  ...
  [0.22745098 0.25882354 0.27058825]
  [0.24705882 0.2784314  0.2901961 ]
  [0.25882354 0.2901961  0.3019608 ]]

 [[0.4509804  0.49803922 0.45882353]
  [0.4509804  0.49803922 0.45882353]
  [0.4509804  0.49803922 0.45882353]
  ...
  [0.21568628 0.24705882 0.25882354]
  [0.23921569 0.27058825 0.28235295]
  [0.25490198 0.28627452 0.29803923]]

 [[0.44313726 0.49019608 0.4509804 ]
  [0.44313726 0.49019608 0.4509804 ]
  [0.44313726 0.49019608 0.4509804 ]
  ...
  [0.21176471 0.24313726 0.25490198]
  [0.23529412 0.26666668 0.2784314 ]
  [0.25490198 0.28627452 0.29803923]]]"
1457,829.jpg,13,bamboo-5,"[[[0.27450982 0.32941177 0.32941177]
  [0.26666668 0.32156864 0.32156864]
  [0.26666668 0.32156864 0.32156864]
  ...
  [0.21960784 0.2509804  0.25882354]
  [0.22745098 0.25882354 0.26666668]
  [0.22745098 0.25882354 0.26666668]]

 [[0.2627451  0.31764707 0.31764707]
  [0.25882354 0.3137255  0.3137255 ]
  [0.25882354 0.3137255  0.3137255 ]
  ...
  [0.23137255 0.2627451  0.27058825]
  [0.23529412 0.26666668 0.27450982]
  [0.23529412 0.26666668 0.27450982]]

 [[0.24705882 0.3019608  0.30588236]
  [0.24705882 0.3019608  0.30588236]
  [0.24705882 0.3019608  0.30588236]
  ...
  [0.23529412 0.26666668 0.2784314 ]
  [0.23529412 0.26666668 0.27450982]
  [0.23137255 0.2627451  0.27058825]]

 ...

 [[0.5372549  0.54901963 0.5686275 ]
  [0.5411765  0.5529412  0.57254905]
  [0.54901963 0.56078434 0.5803922 ]
  ...
  [0.3137255  0.32941177 0.3647059 ]
  [0.3137255  0.32941177 0.3647059 ]
  [0.30980393 0.3254902  0.36078432]]

 [[0.5254902  0.5372549  0.5568628 ]
  [0.5294118  0.5411765  0.56078434]
  [0.53333336 0.54509807 0.57254905]
  ...
  [0.3019608  0.31764707 0.3529412 ]
  [0.3019608  0.31764707 0.3529412 ]
  [0.3019608  0.31764707 0.3529412 ]]

 [[0.5176471  0.5294118  0.54901963]
  [0.52156866 0.53333336 0.5529412 ]
  [0.5254902  0.5372549  0.5647059 ]
  ...
  [0.2901961  0.30588236 0.34117648]
  [0.2901961  0.30588236 0.34117648]
  [0.2901961  0.30588236 0.34117648]]]"
1458,830.jpg,14,bamboo-6,"[[[0.32156864 0.3372549  0.38039216]
  [0.32941177 0.34509805 0.3882353 ]
  [0.34117648 0.35686275 0.4       ]
  ...
  [0.2627451  0.2784314  0.32156864]
  [0.2784314  0.29411766 0.3372549 ]
  [0.2901961  0.30588236 0.34901962]]

 [[0.3254902  0.34117648 0.38431373]
  [0.33333334 0.34901962 0.39215687]
  [0.34509805 0.36078432 0.40392157]
  ...
  [0.25882354 0.27450982 0.31764707]
  [0.27450982 0.2901961  0.33333334]
  [0.28627452 0.3019608  0.34509805]]

 [[0.32941177 0.34509805 0.3882353 ]
  [0.3372549  0.3529412  0.39607844]
  [0.34509805 0.36078432 0.40392157]
  ...
  [0.25490198 0.27058825 0.3137255 ]
  [0.27058825 0.28627452 0.32941177]
  [0.27450982 0.2901961  0.33333334]]

 ...

 [[0.5803922  0.59607846 0.6431373 ]
  [0.5882353  0.6039216  0.6509804 ]
  [0.6        0.6156863  0.6627451 ]
  ...
  [0.46666667 0.5058824  0.54509807]
  [0.49411765 0.53333336 0.57254905]
  [0.5137255  0.5529412  0.5921569 ]]

 [[0.56078434 0.5764706  0.62352943]
  [0.5686275  0.58431375 0.6313726 ]
  [0.58431375 0.6        0.64705884]
  ...
  [0.46666667 0.5058824  0.54509807]
  [0.49411765 0.53333336 0.57254905]
  [0.5137255  0.5529412  0.5921569 ]]

 [[0.54901963 0.5647059  0.6117647 ]
  [0.5568628  0.57254905 0.61960787]
  [0.57254905 0.5882353  0.63529414]
  ...
  [0.46666667 0.5058824  0.54509807]
  [0.49411765 0.53333336 0.57254905]
  [0.5137255  0.5529412  0.5921569 ]]]"
1459,831.jpg,15,bamboo-7,"[[[0.32156864 0.3372549  0.38039216]
  [0.32941177 0.34509805 0.3882353 ]
  [0.34117648 0.35686275 0.4       ]
  ...
  [0.44313726 0.46666667 0.5137255 ]
  [0.4745098  0.49803922 0.54509807]
  [0.5019608  0.5254902  0.57254905]]

 [[0.3254902  0.34117648 0.38431373]
  [0.33333334 0.34901962 0.39215687]
  [0.34117648 0.35686275 0.4       ]
  ...
  [0.42352942 0.44705883 0.49411765]
  [0.45490196 0.47843137 0.5254902 ]
  [0.4745098  0.49803922 0.54509807]]

 [[0.33333334 0.34901962 0.39215687]
  [0.34117648 0.35686275 0.4       ]
  [0.3529412  0.36862746 0.4117647 ]
  ...
  [0.40392157 0.42745098 0.4745098 ]
  [0.42745098 0.4509804  0.49803922]
  [0.4392157  0.4627451  0.50980395]]

 ...

 [[0.70980394 0.7294118  0.7529412 ]
  [0.7058824  0.7254902  0.7490196 ]
  [0.7058824  0.72156864 0.75686276]
  ...
  [0.6627451  0.6901961  0.7294118 ]
  [0.6862745  0.7137255  0.7529412 ]
  [0.6901961  0.7176471  0.7490196 ]]

 [[0.69803923 0.7176471  0.7411765 ]
  [0.69803923 0.7137255  0.7490196 ]
  [0.69803923 0.7137255  0.7490196 ]
  ...
  [0.6666667  0.69411767 0.73333335]
  [0.6862745  0.7137255  0.7529412 ]
  [0.6901961  0.7176471  0.75686276]]

 [[0.69411767 0.70980394 0.74509805]
  [0.6901961  0.7058824  0.7411765 ]
  [0.6901961  0.7058824  0.7411765 ]
  ...
  [0.6666667  0.69411767 0.73333335]
  [0.6901961  0.7176471  0.75686276]
  [0.6901961  0.7176471  0.75686276]]]"
1460,832.jpg,16,bamboo-8,"[[[0.3882353  0.40392157 0.4509804 ]
  [0.39607844 0.4117647  0.45882353]
  [0.40392157 0.41960785 0.46666667]
  ...
  [0.5254902  0.5647059  0.6117647 ]
  [0.5529412  0.5921569  0.6392157 ]
  [0.57254905 0.6117647  0.65882355]]

 [[0.3764706  0.39215687 0.4392157 ]
  [0.38431373 0.4        0.44705883]
  [0.39215687 0.40784314 0.45490196]
  ...
  [0.50980395 0.54901963 0.59607846]
  [0.53333336 0.57254905 0.61960787]
  [0.54901963 0.5882353  0.63529414]]

 [[0.3529412  0.36862746 0.41568628]
  [0.36078432 0.3764706  0.42352942]
  [0.36862746 0.38431373 0.43137255]
  ...
  [0.4862745  0.5254902  0.57254905]
  [0.5019608  0.5411765  0.5882353 ]
  [0.5137255  0.5529412  0.6       ]]

 ...

 [[0.5647059  0.57254905 0.62352943]
  [0.57254905 0.5803922  0.6313726 ]
  [0.58431375 0.5921569  0.6431373 ]
  ...
  [0.29411766 0.33333334 0.37254903]
  [0.28627452 0.3254902  0.3647059 ]
  [0.27450982 0.3137255  0.3529412 ]]

 [[0.54901963 0.5568628  0.60784316]
  [0.5568628  0.5647059  0.6156863 ]
  [0.5686275  0.5764706  0.627451  ]
  ...
  [0.2784314  0.31764707 0.35686275]
  [0.26666668 0.30588236 0.34509805]
  [0.25882354 0.29803923 0.3372549 ]]

 [[0.5411765  0.54901963 0.6       ]
  [0.54901963 0.5568628  0.60784316]
  [0.5568628  0.5647059  0.6156863 ]
  ...
  [0.2627451  0.3019608  0.34117648]
  [0.25490198 0.29411766 0.33333334]
  [0.24705882 0.28627452 0.3254902 ]]]"
1461,833.jpg,17,bamboo-9,"[[[0.30588236 0.32156864 0.36862746]
  [0.31764707 0.33333334 0.38039216]
  [0.3372549  0.3529412  0.4       ]
  ...
  [0.1764706  0.21568628 0.2509804 ]
  [0.19607843 0.23529412 0.27058825]
  [0.21176471 0.2509804  0.28627452]]

 [[0.29411766 0.30980393 0.35686275]
  [0.30980393 0.3254902  0.37254903]
  [0.3254902  0.34117648 0.3882353 ]
  ...
  [0.1764706  0.21568628 0.2509804 ]
  [0.19215687 0.23137255 0.26666668]
  [0.20392157 0.24313726 0.2784314 ]]

 [[0.27450982 0.2901961  0.3372549 ]
  [0.2901961  0.30588236 0.3529412 ]
  [0.30588236 0.32156864 0.36862746]
  ...
  [0.1764706  0.21568628 0.2509804 ]
  [0.1882353  0.22745098 0.2627451 ]
  [0.19607843 0.23529412 0.27058825]]

 ...

 [[0.60784316 0.6117647  0.61960787]
  [0.6039216  0.60784316 0.6156863 ]
  [0.6        0.6039216  0.6117647 ]
  ...
  [0.5921569  0.59607846 0.6156863 ]
  [0.58431375 0.5882353  0.60784316]
  [0.5764706  0.5803922  0.6       ]]

 [[0.6117647  0.6156863  0.62352943]
  [0.6117647  0.6156863  0.62352943]
  [0.60784316 0.6117647  0.61960787]
  ...
  [0.6039216  0.60784316 0.627451  ]
  [0.59607846 0.6        0.61960787]
  [0.5882353  0.5921569  0.6117647 ]]

 [[0.6156863  0.61960787 0.627451  ]
  [0.6156863  0.61960787 0.627451  ]
  [0.6117647  0.6156863  0.62352943]
  ...
  [0.60784316 0.6117647  0.6313726 ]
  [0.6        0.6039216  0.62352943]
  [0.5921569  0.59607846 0.6156863 ]]]"
1462,834.jpg,9,bamboo-1,"[[[0.94509804 0.9529412  0.9098039 ]
  [0.94509804 0.9529412  0.9098039 ]
  [0.94509804 0.9529412  0.9098039 ]
  ...
  [0.91764706 0.92941177 0.8862745 ]
  [0.91764706 0.92941177 0.8862745 ]
  [0.91764706 0.92941177 0.8862745 ]]

 [[0.94509804 0.9529412  0.9098039 ]
  [0.94509804 0.9529412  0.9098039 ]
  [0.94509804 0.9529412  0.9098039 ]
  ...
  [0.91764706 0.92941177 0.8862745 ]
  [0.91764706 0.92941177 0.8862745 ]
  [0.91764706 0.92941177 0.8862745 ]]

 [[0.94509804 0.9529412  0.9098039 ]
  [0.94509804 0.9529412  0.9098039 ]
  [0.94509804 0.9529412  0.9098039 ]
  ...
  [0.92156863 0.93333334 0.8901961 ]
  [0.92156863 0.93333334 0.8901961 ]
  [0.92156863 0.93333334 0.8901961 ]]

 ...

 [[0.6313726  0.67058825 0.7058824 ]
  [0.6392157  0.6784314  0.7137255 ]
  [0.6509804  0.6901961  0.7254902 ]
  ...
  [0.3882353  0.4117647  0.45882353]
  [0.37254903 0.39607844 0.44313726]
  [0.36078432 0.38431373 0.43137255]]

 [[0.62352943 0.6627451  0.69803923]
  [0.63529414 0.6745098  0.70980394]
  [0.6431373  0.68235296 0.7176471 ]
  ...
  [0.38039216 0.40392157 0.4509804 ]
  [0.3647059  0.3882353  0.43529412]
  [0.3529412  0.3764706  0.42352942]]

 [[0.61960787 0.65882355 0.69411767]
  [0.6313726  0.67058825 0.7058824 ]
  [0.6392157  0.6784314  0.7137255 ]
  ...
  [0.37254903 0.39607844 0.44313726]
  [0.36078432 0.38431373 0.43137255]
  [0.34901962 0.37254903 0.41960785]]]"
1463,835.jpg,10,bamboo-2,"[[[0.54509807 0.58431375 0.61960787]
  [0.5529412  0.5921569  0.627451  ]
  [0.56078434 0.6        0.63529414]
  ...
  [0.3137255  0.36078432 0.40784314]
  [0.30588236 0.3529412  0.4       ]
  [0.29803923 0.34509805 0.39215687]]

 [[0.5372549  0.5764706  0.6117647 ]
  [0.54509807 0.58431375 0.61960787]
  [0.5568628  0.59607846 0.6313726 ]
  ...
  [0.31764707 0.3647059  0.4117647 ]
  [0.30980393 0.35686275 0.40392157]
  [0.3019608  0.34901962 0.39607844]]

 [[0.5294118  0.5686275  0.6039216 ]
  [0.53333336 0.57254905 0.60784316]
  [0.54509807 0.58431375 0.61960787]
  ...
  [0.32156864 0.36862746 0.41568628]
  [0.3137255  0.36078432 0.40784314]
  [0.30588236 0.3529412  0.4       ]]

 ...

 [[0.52156866 0.54901963 0.5882353 ]
  [0.53333336 0.56078434 0.6       ]
  [0.54509807 0.57254905 0.6117647 ]
  ...
  [0.49411765 0.5019608  0.54901963]
  [0.4745098  0.48235294 0.5294118 ]
  [0.4627451  0.47058824 0.5176471 ]]

 [[0.5176471  0.54509807 0.58431375]
  [0.5254902  0.5529412  0.5921569 ]
  [0.5372549  0.5647059  0.6039216 ]
  ...
  [0.4745098  0.48235294 0.5294118 ]
  [0.45490196 0.4627451  0.50980395]
  [0.44313726 0.4509804  0.49803922]]

 [[0.5137255  0.5411765  0.5803922 ]
  [0.52156866 0.54901963 0.5882353 ]
  [0.5372549  0.5647059  0.6039216 ]
  ...
  [0.4627451  0.47058824 0.5176471 ]
  [0.44313726 0.4509804  0.49803922]
  [0.43137255 0.4392157  0.4862745 ]]]"
1464,836.jpg,11,bamboo-3,"[[[0.44313726 0.49803922 0.53333336]
  [0.4509804  0.5058824  0.5411765 ]
  [0.4627451  0.5176471  0.5529412 ]
  ...
  [0.37254903 0.38039216 0.43137255]
  [0.3529412  0.36078432 0.4117647 ]
  [0.34117648 0.34901962 0.4       ]]

 [[0.4392157  0.49411765 0.5294118 ]
  [0.44705883 0.5019608  0.5372549 ]
  [0.45490196 0.50980395 0.54509807]
  ...
  [0.3647059  0.37254903 0.42352942]
  [0.34901962 0.35686275 0.40784314]
  [0.33333334 0.34117648 0.39215687]]

 [[0.42745098 0.48235294 0.5176471 ]
  [0.43529412 0.49019608 0.5254902 ]
  [0.44313726 0.49803922 0.53333336]
  ...
  [0.34901962 0.35686275 0.40784314]
  [0.33333334 0.34117648 0.39215687]
  [0.32156864 0.32941177 0.38039216]]

 ...

 [[0.6117647  0.6431373  0.654902  ]
  [0.61960787 0.6509804  0.6627451 ]
  [0.627451   0.65882355 0.67058825]
  ...
  [0.39215687 0.43137255 0.43529412]
  [0.3764706  0.41568628 0.41960785]
  [0.36078432 0.4        0.40392157]]

 [[0.6117647  0.6431373  0.654902  ]
  [0.6156863  0.64705884 0.65882355]
  [0.62352943 0.654902   0.6666667 ]
  ...
  [0.38039216 0.41960785 0.42352942]
  [0.3647059  0.40392157 0.40784314]
  [0.34901962 0.3882353  0.39215687]]

 [[0.60784316 0.6392157  0.6509804 ]
  [0.6156863  0.64705884 0.65882355]
  [0.62352943 0.654902   0.6666667 ]
  ...
  [0.37254903 0.4117647  0.41568628]
  [0.35686275 0.39607844 0.4       ]
  [0.34117648 0.38039216 0.38431373]]]"
1465,837.jpg,12,bamboo-4,"[[[0.5176471  0.5568628  0.5921569 ]
  [0.5254902  0.5647059  0.6       ]
  [0.5372549  0.5764706  0.6117647 ]
  ...
  [0.28627452 0.32941177 0.3529412 ]
  [0.2784314  0.32156864 0.34509805]
  [0.27450982 0.31764707 0.34117648]]

 [[0.5137255  0.5529412  0.5882353 ]
  [0.52156866 0.56078434 0.59607846]
  [0.5294118  0.5686275  0.6039216 ]
  ...
  [0.28235295 0.3254902  0.34901962]
  [0.2784314  0.32156864 0.34509805]
  [0.27450982 0.31764707 0.34117648]]

 [[0.5058824  0.54509807 0.5803922 ]
  [0.50980395 0.54901963 0.58431375]
  [0.5176471  0.5568628  0.5921569 ]
  ...
  [0.2784314  0.32156864 0.34509805]
  [0.27450982 0.31764707 0.34117648]
  [0.27058825 0.3137255  0.3372549 ]]

 ...

 [[0.63529414 0.6627451  0.69411767]
  [0.6392157  0.6666667  0.69803923]
  [0.6509804  0.6784314  0.70980394]
  ...
  [0.3882353  0.4117647  0.46666667]
  [0.37254903 0.39607844 0.4509804 ]
  [0.36078432 0.38431373 0.4392157 ]]

 [[0.627451   0.654902   0.6862745 ]
  [0.63529414 0.6627451  0.69411767]
  [0.64705884 0.6745098  0.7058824 ]
  ...
  [0.3764706  0.4        0.45490196]
  [0.3647059  0.3882353  0.44313726]
  [0.3529412  0.3764706  0.43137255]]

 [[0.627451   0.654902   0.6862745 ]
  [0.63529414 0.6627451  0.69411767]
  [0.6431373  0.67058825 0.7019608 ]
  ...
  [0.37254903 0.39607844 0.4509804 ]
  [0.36078432 0.38431373 0.4392157 ]
  [0.34901962 0.37254903 0.42745098]]]"
1466,838.jpg,13,bamboo-5,"[[[0.5568628  0.6        0.6156863 ]
  [0.5647059  0.60784316 0.62352943]
  [0.57254905 0.6156863  0.6313726 ]
  ...
  [0.3019608  0.3254902  0.3882353 ]
  [0.30588236 0.32941177 0.39215687]
  [0.30588236 0.32941177 0.39215687]]

 [[0.5411765  0.58431375 0.6       ]
  [0.54901963 0.5921569  0.60784316]
  [0.5568628  0.6        0.6156863 ]
  ...
  [0.29411766 0.31764707 0.38039216]
  [0.29803923 0.32156864 0.38431373]
  [0.29803923 0.32156864 0.38431373]]

 [[0.52156866 0.5647059  0.5803922 ]
  [0.5294118  0.57254905 0.5882353 ]
  [0.5372549  0.5803922  0.59607846]
  ...
  [0.28235295 0.30588236 0.36862746]
  [0.28627452 0.30980393 0.37254903]
  [0.28627452 0.30980393 0.37254903]]

 ...

 [[0.63529414 0.6784314  0.7019608 ]
  [0.6431373  0.6862745  0.70980394]
  [0.6509804  0.69411767 0.7176471 ]
  ...
  [0.4117647  0.44705883 0.48235294]
  [0.39215687 0.42745098 0.4627451 ]
  [0.3764706  0.4117647  0.44705883]]

 [[0.6313726  0.6745098  0.69803923]
  [0.63529414 0.6784314  0.7019608 ]
  [0.64705884 0.6901961  0.7137255 ]
  ...
  [0.39607844 0.43137255 0.46666667]
  [0.3764706  0.4117647  0.44705883]
  [0.36078432 0.39607844 0.43137255]]

 [[0.627451   0.67058825 0.69411767]
  [0.63529414 0.6784314  0.7019608 ]
  [0.6431373  0.6862745  0.70980394]
  ...
  [0.3882353  0.42352942 0.45882353]
  [0.3647059  0.4        0.43529412]
  [0.3529412  0.3882353  0.42352942]]]"
1467,839.jpg,14,bamboo-6,"[[[0.5529412  0.59607846 0.6117647 ]
  [0.56078434 0.6039216  0.61960787]
  [0.5686275  0.6117647  0.627451  ]
  ...
  [0.32941177 0.36862746 0.40392157]
  [0.31764707 0.35686275 0.39215687]
  [0.30588236 0.34509805 0.38039216]]

 [[0.5372549  0.5803922  0.59607846]
  [0.5411765  0.58431375 0.6       ]
  [0.54901963 0.5921569  0.60784316]
  ...
  [0.3137255  0.3529412  0.3882353 ]
  [0.30588236 0.34509805 0.38039216]
  [0.29803923 0.3372549  0.37254903]]

 [[0.50980395 0.5529412  0.5686275 ]
  [0.5176471  0.56078434 0.5764706 ]
  [0.5254902  0.5686275  0.58431375]
  ...
  [0.29803923 0.3372549  0.37254903]
  [0.29411766 0.33333334 0.36862746]
  [0.28627452 0.3254902  0.36078432]]

 ...

 [[0.74509805 0.74509805 0.7921569 ]
  [0.7490196  0.7490196  0.79607844]
  [0.7529412  0.7529412  0.8       ]
  ...
  [0.45490196 0.46666667 0.4862745 ]
  [0.4627451  0.4745098  0.49411765]
  [0.46666667 0.47843137 0.49803922]]

 [[0.7411765  0.7411765  0.7882353 ]
  [0.74509805 0.74509805 0.7921569 ]
  [0.7490196  0.7490196  0.79607844]
  ...
  [0.44313726 0.45490196 0.4745098 ]
  [0.4509804  0.4627451  0.48235294]
  [0.45490196 0.46666667 0.4862745 ]]

 [[0.7411765  0.7411765  0.7882353 ]
  [0.74509805 0.74509805 0.7921569 ]
  [0.7490196  0.7490196  0.79607844]
  ...
  [0.43529412 0.44705883 0.46666667]
  [0.44313726 0.45490196 0.4745098 ]
  [0.44705883 0.45882353 0.47843137]]]"
1468,840.jpg,15,bamboo-7,"[[[0.7137255  0.7137255  0.7607843 ]
  [0.72156864 0.72156864 0.76862746]
  [0.7254902  0.7254902  0.77254903]
  ...
  [0.3529412  0.36862746 0.4117647 ]
  [0.36862746 0.38431373 0.42745098]
  [0.38039216 0.39607844 0.4392157 ]]

 [[0.69411767 0.69411767 0.7411765 ]
  [0.7019608  0.7019608  0.7490196 ]
  [0.7058824  0.7058824  0.7529412 ]
  ...
  [0.34509805 0.36078432 0.40392157]
  [0.36078432 0.3764706  0.41960785]
  [0.37254903 0.3882353  0.43137255]]

 [[0.6666667  0.6666667  0.7137255 ]
  [0.6745098  0.6745098  0.72156864]
  [0.6784314  0.6784314  0.7254902 ]
  ...
  [0.33333334 0.34901962 0.39215687]
  [0.34901962 0.3647059  0.40784314]
  [0.36078432 0.3764706  0.41960785]]

 ...

 [[0.7529412  0.77254903 0.7882353 ]
  [0.7529412  0.77254903 0.7882353 ]
  [0.75686276 0.7764706  0.7921569 ]
  ...
  [0.5372549  0.5882353  0.61960787]
  [0.56078434 0.6117647  0.6431373 ]
  [0.5764706  0.627451   0.65882355]]

 [[0.7490196  0.76862746 0.78431374]
  [0.7490196  0.76862746 0.78431374]
  [0.7529412  0.77254903 0.7882353 ]
  ...
  [0.53333336 0.58431375 0.6156863 ]
  [0.5568628  0.60784316 0.6392157 ]
  [0.57254905 0.62352943 0.654902  ]]

 [[0.74509805 0.7647059  0.78039217]
  [0.7490196  0.76862746 0.78431374]
  [0.7529412  0.77254903 0.7882353 ]
  ...
  [0.5294118  0.5803922  0.6117647 ]
  [0.5529412  0.6039216  0.63529414]
  [0.5686275  0.61960787 0.6509804 ]]]"
1469,841.jpg,16,bamboo-8,"[[[0.7529412  0.7764706  0.8235294 ]
  [0.7529412  0.7764706  0.8235294 ]
  [0.75686276 0.78039217 0.827451  ]
  ...
  [0.43529412 0.49803922 0.5568628 ]
  [0.44705883 0.5176471  0.57254905]
  [0.45882353 0.5294118  0.58431375]]

 [[0.7294118  0.7529412  0.8       ]
  [0.7294118  0.7529412  0.8       ]
  [0.73333335 0.75686276 0.8039216 ]
  ...
  [0.41568628 0.47843137 0.5372549 ]
  [0.42745098 0.49803922 0.5529412 ]
  [0.4392157  0.50980395 0.5647059 ]]

 [[0.7137255  0.7372549  0.78431374]
  [0.7137255  0.7372549  0.78431374]
  [0.7176471  0.7411765  0.7882353 ]
  ...
  [0.38431373 0.44705883 0.5058824 ]
  [0.40392157 0.46666667 0.5254902 ]
  [0.40784314 0.47843137 0.53333336]]

 ...

 [[0.7176471  0.72156864 0.7294118 ]
  [0.7176471  0.72156864 0.7294118 ]
  [0.72156864 0.7254902  0.73333335]
  ...
  [0.38039216 0.40392157 0.4509804 ]
  [0.3529412  0.3764706  0.43137255]
  [0.33333334 0.35686275 0.4117647 ]]

 [[0.7176471  0.72156864 0.7372549 ]
  [0.7176471  0.72156864 0.7372549 ]
  [0.7176471  0.72156864 0.7372549 ]
  ...
  [0.35686275 0.38039216 0.42745098]
  [0.32941177 0.3529412  0.40784314]
  [0.3137255  0.3372549  0.39215687]]

 [[0.7137255  0.7176471  0.73333335]
  [0.7137255  0.7176471  0.73333335]
  [0.7176471  0.72156864 0.7372549 ]
  ...
  [0.34117648 0.3647059  0.4117647 ]
  [0.31764707 0.34117648 0.39607844]
  [0.29803923 0.32156864 0.3764706 ]]]"
1470,842.jpg,17,bamboo-9,"[[[0.6509804  0.65882355 0.7058824 ]
  [0.65882355 0.6666667  0.7137255 ]
  [0.67058825 0.6784314  0.7254902 ]
  ...
  [0.1764706  0.22745098 0.25882354]
  [0.14901961 0.20784314 0.23529412]
  [0.1254902  0.18431373 0.21176471]]

 [[0.6431373  0.6509804  0.69803923]
  [0.6509804  0.65882355 0.7058824 ]
  [0.6627451  0.67058825 0.7176471 ]
  ...
  [0.16862746 0.21960784 0.2509804 ]
  [0.14117648 0.19215687 0.22352941]
  [0.11764706 0.1764706  0.20392157]]

 [[0.61960787 0.627451   0.6745098 ]
  [0.627451   0.63529414 0.68235296]
  [0.6392157  0.64705884 0.69411767]
  ...
  [0.15294118 0.20392157 0.23529412]
  [0.13333334 0.18431373 0.21568628]
  [0.11372549 0.16470589 0.19607843]]

 ...

 [[0.5568628  0.57254905 0.58431375]
  [0.5686275  0.58431375 0.59607846]
  [0.5803922  0.59607846 0.60784316]
  ...
  [0.6117647  0.60784316 0.627451  ]
  [0.6        0.59607846 0.6156863 ]
  [0.5882353  0.58431375 0.6039216 ]]

 [[0.54901963 0.5647059  0.5764706 ]
  [0.5568628  0.57254905 0.58431375]
  [0.5686275  0.58431375 0.59607846]
  ...
  [0.6117647  0.60784316 0.627451  ]
  [0.6        0.59607846 0.6156863 ]
  [0.5921569  0.5882353  0.60784316]]

 [[0.5411765  0.5568628  0.5686275 ]
  [0.54901963 0.5647059  0.5764706 ]
  [0.5647059  0.5803922  0.5921569 ]
  ...
  [0.60784316 0.6039216  0.62352943]
  [0.6        0.59607846 0.6156863 ]
  [0.5921569  0.5882353  0.60784316]]]"
